experiment,year,cropped section,new start date,new end date,operation,sections,method,operation type,flag,intensity,Amount,Units,water,water unit,variety,dressing,machine,orig_operation
Broadbalk,1985,all sections,28/09/1984,,superphosphate,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1985,all sections,01/10/1984,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,"FYM applied, ploughed"
Broadbalk,1985,winter wheat,28/09/1984,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1985,winter wheat,18/04/1985,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1986,all sections,23/09/1985,,superphosphate,,,agronomic fertilization process,4,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda, castor meal applied"
Broadbalk,1986,all sections,23/09/1985,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1986,all sections,23/09/1985,,sulphate of soda,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1986,all sections,23/09/1985,,castor meal,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1986,all sections,24/09/1985,,kieserite,,,agronomic fertilization process,4,,,,,,,,,Kieserite applied
Broadbalk,1986,all sections,25/09/1985,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,1986,winter wheat,23/09/1985,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1986,winter wheat,02/05/1986,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1987,all sections,19/09/1986,,kieserite,,,agronomic fertilization process,4,,,,,,,,,"Kieserite, sulphate of soda, castor meal applied"
Broadbalk,1987,all sections,19/09/1986,,sulphate of soda,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1987,all sections,19/09/1986,,castor meal,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1987,all sections,22/09/1986,,Applied Sulphate of Potash,,,agronomic fertilization process,4,,,,,,,,,Sulphate of potash applied
Broadbalk,1987,all sections,06/10/1986,,superphosphate,,,agronomic fertilization process,4,,,,,,,,,Superphosphate applied
Broadbalk,1987,all sections,08/10/1986,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,1987,potatoes,14/04/1987,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1987,winter wheat,14/04/1987,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1988,all sections,28/09/1987,,triple superphosphate,,,agronomic fertilization process,4,,,,,,,,,"Triple superphosphate, sulphate of potash, sulphate of soda, kieserite, castor meal, FYM applied"
Broadbalk,1988,all sections,28/09/1987,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1988,all sections,28/09/1987,,sulphate of soda,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1988,all sections,28/09/1987,,kieserite,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1988,all sections,28/09/1987,,castor meal,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1988,all sections,28/09/1987,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1988,potatoes,07/04/1988,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1988,winter wheat,28/09/1987,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1988,winter wheat,08/04/1988,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1989,all sections,26/09/1988,,P applied," plots 17, 18",,agronomic fertilization process,4,,,,,,,,,"P applied to plots 17, 18"
Broadbalk,1989,all sections,05/10/1988,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,"K, Na, Mg applied"
Broadbalk,1989,all sections,05/10/1988,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1989,all sections,05/10/1988,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1989,all sections,07/10/1988,,P applied to remaining plots,,,agronomic fertilization process,4,,,,,,,,,P applied to remaining plots
Broadbalk,1989,all sections,14/10/1988,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,"FYM applied, ploughed"
Broadbalk,1989,potatoes,18/04/1989,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1989,winter wheat,07/10/1988,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1989,winter wheat,18/04/1989,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1990,all sections,14/09/1989,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,"K, Na, Mg applied"
Broadbalk,1990,all sections,14/09/1989,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1990,all sections,14/09/1989,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1990,all sections,15/09/1989,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1990,all sections,27/09/1989,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,1990,potatoes,05/04/1990,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1990,winter wheat,15/09/1989,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1990,winter wheat,09/04/1990,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1991,all sections,01/10/1990,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,"K, Na, Mg applied"
Broadbalk,1991,all sections,01/10/1990,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1991,all sections,01/10/1990,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1991,all sections,02/10/1990,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1991,all sections,09/10/1990,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,"FYM applied, ploughed, furrow pressed"
Broadbalk,1991,potatoes,09/04/1991,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1991,winter wheat,02/10/1990,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1991,winter wheat,09/04/1991,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1992,all sections,30/09/1991,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1992,all sections,07/10/1991,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,"K, Na and Mg applied"
Broadbalk,1992,all sections,07/10/1991,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1992,all sections,07/10/1991,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1992,all sections,09/10/1991,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,1992,potatoes,10/04/1992,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1992,winter wheat,10/10/1991,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1992,winter wheat,10/04/1992,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1993,all sections,08/10/1992,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1993,all sections,13/10/1992,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,"K, Na and Mg applied"
Broadbalk,1993,all sections,13/10/1992,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1993,all sections,13/10/1992,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1993,all sections,14/10/1992,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,1993,potatoes,20/04/1993,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1993,winter wheat,08/10/1992,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1993,winter wheat,20/04/1993,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1994,all sections,21/10/1993,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1994,all sections,25/10/1993,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,"K, Na and Mg applied"
Broadbalk,1994,all sections,25/10/1993,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1994,all sections,25/10/1993,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1994,all sections,26/10/1993,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,FYM applied
Broadbalk,1994,potatoes,18/04/1994,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1994,winter wheat,21/10/1993,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1994,winter wheat,18/04/1994,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1995,all sections,10/10/1994,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,Mg and Na applied
Broadbalk,1995,all sections,10/10/1994,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1995,all sections,11/10/1994,,P applied,,,agronomic fertilization process,4,,,,,,,,,P and K applied
Broadbalk,1995,all sections,11/10/1994,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1995,all sections,13/10/1994,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1995,potatoes,11/04/1995,,N applied,,,agronomic fertilization process,4,,,,,,,,,N treatments applied
Broadbalk,1995,winter wheat,12/10/1994,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1995,winter wheat,11/04/1995,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1996,all sections,18/09/1995,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1996,all sections,21/09/1995,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,Mg and Na applied
Broadbalk,1996,all sections,21/09/1995,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1996,all sections,22/09/1995,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,K applied
Broadbalk,1996,potatoes,26/09/1995,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1996,potatoes,17/04/1996,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1996,winter wheat,22/09/1995,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1996,winter wheat,26/09/1995,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1996,winter wheat,17/04/1996,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1997,all sections,25/09/1996,,P applied,,,agronomic fertilization process,4,,,,,,,,,"P, K, Na and Mg applied"
Broadbalk,1997,all sections,25/09/1996,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1997,all sections,25/09/1996,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1997,all sections,25/09/1996,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1997,winter oats,27/09/1996,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1997,winter wheat,26/09/1996,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N treatments applied
Broadbalk,1997,winter wheat,27/09/1996,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1997,winter wheat,11/04/1997,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1998,all sections,13/10/1997,,P applied,,,agronomic fertilization process,4,,,,,,,,,"P, K, Na and Mg applied"
Broadbalk,1998,all sections,13/10/1997,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1998,all sections,13/10/1997,,Na applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1998,all sections,13/10/1997,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1998,forage maize,14/10/1997,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1998,forage maize,07/05/1998,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,"spring N treatments applied, rotary harrowed, Hudson, dressed Mesurol at 11 seeds/m2"
Broadbalk,1998,winter wheat,14/10/1997,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure and autumn N treatments applied
Broadbalk,1998,winter wheat,14/10/1997,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1998,winter wheat,24/03/1998,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,1999,all sections,22/09/1998,,P applied,,,agronomic fertilization process,4,,,,,,,,,P applied
Broadbalk,1999,all sections,23/09/1998,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,K and Mg applied
Broadbalk,1999,all sections,23/09/1998,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,1999,all sections,24/09/1998,,Na applied,,,agronomic fertilization process,4,,,,,,,,,Na applied
Broadbalk,1999,forage maize,05/05/1999,,N applied,,,agronomic fertilization process,4,,,,,,,,,"N treatments applied. Flexitined three times, rotary harrowed, Hudson, tr. Mesurol, drilled at 11 seed/m2 with the Nodis Gougis Drill"
Broadbalk,1999,winter wheat,23/09/1998,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N applied
Broadbalk,1999,winter wheat,25/09/1998,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,1999,winter wheat,01/04/1999,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,2000,all sections,23/09/1999,,P applied,,,agronomic fertilization process,4,,,,,,,,,PK and Mg applied
Broadbalk,2000,all sections,23/09/1999,,K sulphate of potash,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,2000,all sections,23/09/1999,,Mg applied,,,agronomic fertilization process,4,,,,,,,,,
Broadbalk,2000,all sections,24/09/1999,,Na applied,,,agronomic fertilization process,4,,,,,,,,,Na applied
Broadbalk,2000,forage maize,24/09/1999,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,2000,forage maize,16/05/2000,,N applied,,,agronomic fertilization process,4,,,,,,,,,"N treatments applied. Flexitined twice, rotary harrowed, Hudson, tr. Mesurol, drilled at 10.2 seeds/m2 with the not Gougis drill"
Broadbalk,2000,winter wheat,23/09/1999,,autumn N applied,,,agronomic fertilization process,4,,,,,,,,,autumn N applied
Broadbalk,2000,winter wheat,24/09/1999,,FYM applied,,,agronomic fertilization process,4,,,,,,,,,Farmyard manure applied
Broadbalk,2000,winter wheat,28/04/2000,,spring N applied,,,agronomic fertilization process,4,,,,,,,,,spring N treatments applied
Broadbalk,2001,all sections,02/10/2000,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"TSP at 171 kg strips 11, 13, 14, 17 & 18"
Broadbalk,2001,all sections,04/10/2000,,FYM applied,"strips 2.1 & 2.2, not oat sections",,agronomic fertilization process,4,,35.8,tonnes,,,,,,"FYM at 35.8 tonnes strips 2.1 & 2.2, not oat sections"
Broadbalk,2001,all sections,04/10/2000,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"Muriate of potash at 181 kg, strip 14"
Broadbalk,2001,all sections,04/10/2000,,K sulphate of potash,strip 12,,agronomic fertilization process,4,,1518,kg/ha,,,,,,Sulphate of Potash at 1518 kg strip 12
Broadbalk,2001,all sections,04/10/2000,,K sulphate of potash,"strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Sulphate of potash at 217 kg, strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2001,all sections,04/10/2000,,kieserite,strip 12,,agronomic fertilization process,4,,160,kg/ha,,,,,,"Kieserite at 160 kg, strip 12"
Broadbalk,2001,all sections,04/10/2000,,kieserite,"strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Kieserite at 80 kg strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2001,forage maize,31/05/2001,,Main N and 1st split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 1st split N applied
Broadbalk,2001,forage maize,25/06/2001,,Post-emergence N applied,,,agronomic fertilization process,4,,,,,,,,,Post-emergence N applied
Broadbalk,2001,winter wheat,26/03/2001,,"1st split N applied as Nitram, 34.5% N",,,agronomic fertilization process,4,,,,,,,,,1st split N applied
Broadbalk,2001,winter wheat,04/05/2001,,Main N and 2nd split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 2nd split N applied
Broadbalk,2001,winter wheat,31/05/2001,,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,,,,,,,,3rd split N applied
Broadbalk,2002,all sections,12/09/2001,,FYM applied,"strips 2.1 & 2.2, not oat sections",,agronomic fertilization process,4,,35,tonnes,,,,,,"FYM at 35.0 tonnes, strips 2.1 & 2.2 not oat section"
Broadbalk,2002,all sections,12/09/2001,,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"Muriate of potash at 181 kg, strip 14"
Broadbalk,2002,all sections,12/09/2001,,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"TSP at 171 kg strips 11, 13, 14, 17 & 18"
Broadbalk,2002,all sections,07/03/2002,,K sulphate of potash,"strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Sulphate of potash at 217 kg, strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2002,all sections,07/03/2002,,K sulphate of potash,strip 12,,agronomic fertilization process,4,,434,kg/ha,,,,,,"Sulphate of potash at 434 kg, strip 12"
Broadbalk,2002,all sections,08/03/2002,,kieserite,"strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Kieserite at 80 kg strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, & 20"
Broadbalk,2002,all sections,08/03/2002,,kieserite,strip 12,,agronomic fertilization process,4,,160,kg/ha,,,,,,"Kieserite at 160 kg, strip 12"
Broadbalk,2002,forage maize,02/05/2002,,Main N and 1st split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 1st split N applied
Broadbalk,2002,forage maize,23/05/2002,,2nd split N applied as Nitram 34.5% N,,,agronomic fertilization process,4,,,,,,,,,2nd split N applied
Broadbalk,2002,winter wheat,26/03/2002,,1st split N applied (33 kg N over in error),,,agronomic fertilization process,4,,,,,,,,,1st split N applied (33 kg N over in error)
Broadbalk,2002,winter wheat,24/04/2002,,Main N (except plot 2.1) and 2nd split N applied (33 kg N less to split N plots to balance error),,,agronomic fertilization process,4,,,,,,,,,Main N (except plot 2.1) and 2nd split N applied (33 kg N less to split N plots to balance error)
Broadbalk,2002,winter wheat,25/04/2002,,N applied,strip 2.1,,agronomic fertilization process,4,,,,,,,,,N applied to strip 2.1
Broadbalk,2002,winter wheat,23/05/2002,,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,,,,,,,,3rd split N applied
Broadbalk,2003,all sections,01/10/2002,None,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"K* Muriate of potash at 181 kg, strip 14"
Broadbalk,2003,all sections,01/10/2002,None,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"P TSP at 171 kg, strips 11, 13, 14, 17 & 18"
Broadbalk,2003,all sections,02/10/2002,None,FYM applied,"strips 2.1 & 2.2 excluding section 0, 7",,agronomic fertilization process,4,,35,tonnes,,,,,,"FYM at 35.0 tonnes, strips 2.1 & 2.2, not to Section 0 or 7. Ploughed 25 cm furrows. Power harrowed"
Broadbalk,2003,all sections,19/02/2003,None,kieserite,"strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"Kieserite at 80 kg, strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, & 20"
Broadbalk,2003,all sections,19/02/2003,None,kieserite,strip 12,,agronomic fertilization process,4,,160,kg/ha,,,,,,"Kieserite at 160 kg, strip 12"
Broadbalk,2003,all sections,20/02/2003,None,K sulphate of potash,"strips 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"K Sulphate of potash at 217 kg, strips 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2003,all sections,20/02/2003,None,K2 Sulphate of potash,strip 12,,agronomic fertilization process,4,,434,kg/ha,,,,,,"K2 Sulphate of potash at 434 kg, strip 12"
Broadbalk,2003,forage maize,07/05/2003,None,Main N and 1st split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 1st split N applied
Broadbalk,2003,forage maize,12/06/2003,None,2nd split N applied as Nitram 34.5% N,,,agronomic fertilization process,4,,,,,,,,,2nd split N applied
Broadbalk,2003,winter wheat,12/03/2003,None,"1st split N applied as Nitram, 34.5% N",,,agronomic fertilization process,4,,,,,,,,,1st split N applied
Broadbalk,2003,winter wheat,15/04/2003,None,Main N and 2nd split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 2nd split N applied
Broadbalk,2003,winter wheat,07/05/2003,None,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,,,,,,,,3rd split N applied
Broadbalk,2004,all sections,23/09/2003,None,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"K* Muriate of potash at 181 kg, strip 14"
Broadbalk,2004,all sections,23/09/2003,None,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,170,kg/ha,,,,,,"TSP at 170 kg, strips 11, 13, 14, 17 & 18"
Broadbalk,2004,all sections,25/09/2003,None,FYM applied,"strips. 2.1 & 2.2 excluding section 0, 8",,agronomic fertilization process,4,,35,tonnes,,,,,,FYM at 35.0 tonnes; strips. 2.1 & 2.2 not to section 0 or 8
Broadbalk,2004,all sections,23/02/2004,None,MG Kieserite,"strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"MG Kieserite at 80 kg, strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, & 20"
Broadbalk,2004,all sections,23/02/2004,None,MG2 Kieserite,strip 12,,agronomic fertilization process,4,,160,kg/ha,,,,,,"MG2 Kieserite at 160 kg, strip 12"
Broadbalk,2004,all sections,23/02/2004,None,K sulphate of potash,"strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"Sulphate of potash at 217 kg, strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2004,all sections,23/02/2004,None,K sulphate of potash,strip 12,,agronomic fertilization process,4,,434,kg/ha,,,,,,"Sulphate of potash at 434 kg, strip 12"
Broadbalk,2004,forage maize,13/05/2003,None,Main N and 1st split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 1st split N applied
Broadbalk,2004,forage maize,17/06/2004,None,2nd split N applied as Nitram 34.5% N,,,agronomic fertilization process,4,,,,,,,,,2nd split N applied
Broadbalk,2004,winter wheat,17/03/2004,None,"1st split N applied as Nitram, 34.5% N",,,agronomic fertilization process,4,,,,,,,,,1st split N applied
Broadbalk,2004,winter wheat,07/05/2004,None,Main N and 2nd split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 2nd split N applied
Broadbalk,2004,winter wheat,25/05/2004,None,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,,,,,,,,3rd split N applied
Broadbalk,2005,all sections,13/10/2004,None,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"K* Muriate of potash at 181 kg, strip 14"
Broadbalk,2005,all sections,13/10/2004,None,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,170,kg/ha,,,,,,"TSP at 170 kg, strips 11, 13, 14, 17 & 18"
Broadbalk,2005,all sections,18/10/2004,None,FYM applied,strips 2.1 & 2.2 not to section 5,,agronomic fertilization process,4,,35,tonnes,,,,,,"FYM at 35.0 tonnes, strips 2.1 & 2.2 not to section 5"
Broadbalk,2005,all sections,15/03/2005,None,MG Kieserite,"strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,80,kg/ha,,,,,,"MG Kieserite at 80 kg, strips 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19 & 20"
Broadbalk,2005,all sections,15/03/2005,None,MG2 Kieserite,strip 12,,agronomic fertilization process,4,,160,kg/ha,,,,,,"MG2 Kieserite at 160 kg, strip 12"
Broadbalk,2005,all sections,15/03/2005,None,K sulphate of potash,"strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20",,agronomic fertilization process,4,,217,kg/ha,,,,,,"K Sulphate of potash at 217 kg, strips 5, 6, 7, 8, 9, 13, 15, 16, 17, 18, 19 & 20"
Broadbalk,2005,all sections,15/03/2005,None,K2 Sulphate of potash,strip 12,,agronomic fertilization process,4,,434,kg/ha,,,,,,"K2 Sulphate of potash at 434 kg, strip 12"
Broadbalk,2005,forage maize,29/04/2005,None,Main N and 1st split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 1st split N applied
Broadbalk,2005,forage maize,10/05/2005,None,2nd split N applied as Nitram 34.5% N,,,agronomic fertilization process,4,,,,,,,,,2nd split N applied
Broadbalk,2005,winter wheat,07/03/2005,None,"1st split N applied as Nitram, 34.5% N",,,agronomic fertilization process,4,,,,,,,,,1st split N applied
Broadbalk,2005,winter wheat,14/04/2005,None,Main N and 2nd split N applied,,,agronomic fertilization process,4,,,,,,,,,Main N and 2nd split N applied
Broadbalk,2005,winter wheat,10/05/2005,None,"3rd split N applied as Nitram, 34.5% N","strips 12, 17, 18, 19",,agronomic fertilization process,4,,,,,,,,,3rd split N applied
Broadbalk,2006,all sections,27/09/2005,None,triple superphosphate,"strips 11, 13, 14, 17 & 18",,agronomic fertilization process,4,,171,kg/ha,,,,,,"P TSP at 171 kg, strips 11, 13, 14, 17 & 18"
Broadbalk,2006,all sections,28/09/2005,None,K* muriate of potash,strip 14,,agronomic fertilization process,4,,181,kg/ha,,,,,,"K* Muriate of potash at 181 kg, strip 14"
Broadbalk,2006,all sections,28/09/2005,None,FYM applied,"strips 2.1 & 2.2, not to Section 3",,agronomic fertilization process,4,,35,tonnes,,,,,,"FYM at 35.0 tonnes, strips 2.1 & 2.2, not to Section 3"
